step,loss,ema_loss,val_loss,lr,tokens_per_sec
5,113.573387,118.522442,,0.00006351,1374.99
10,106.007431,116.366442,113.650127,0.00003374,1815.36
15,104.995565,114.002725,,0.00000800,1742.13
25,90.256296,108.081666,,0.00006351,973.37
30,76.680624,102.123978,80.883236,0.00003374,1095.74
35,74.097427,96.148009,,0.00000800,1071.36
